rainfall_mm,avg_temp_c,min_temp_c,max_temp_c,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,fertilizer_kg_ha,irrigation_type,season,rice_variety,region,yield_ton_per_ha
230.0,37.4,30.5,45.9,5.94,25.5,54.0,155.4,129.1,Rainfed,Kharif,IR64,Andhra Pradesh,0.47
1389.6,31.7,25.8,38.9,7.71,3.8,70.1,110.7,358.3,Rainfed,Kharif,Swarna,Tamil Nadu,5.73
883.1,32.2,27.9,38.7,5.65,8.4,22.4,125.3,41.9,Canal,Rabi,MTU1010,Punjab,5.4
1890.0,31.3,27.1,40.1,7.13,169.8,12.7,81.7,271.3,Rainfed,Kharif,Basmati,West Bengal,8.72
283.2,31.2,28.2,40.6,7.74,95.7,42.2,8.9,192.5,Rainfed,Rabi,Basmati,Punjab,2.15
1285.7,22.6,15.7,30.2,4.95,71.9,99.1,20.0,242.8,Canal,Rabi,MTU1010,Andhra Pradesh,6.24
764.0,29.8,22.6,34.9,7.81,73.9,67.7,155.3,44.5,Canal,Kharif,IR64,Tamil Nadu,6.26
1913.6,26.9,20.1,33.7,7.22,117.4,91.7,62.9,388.5,Rainfed,Rabi,MTU1010,Punjab,10.75
659.9,28.0,24.6,35.0,6.66,67.8,106.8,123.5,285.8,Canal,Rabi,Basmati,Andhra Pradesh,7.37
1924.4,29.4,22.6,36.0,5.81,143.4,67.3,35.3,114.0,Borewell,Kharif,Basmati,Andhra Pradesh,10.41
1803.0,22.3,19.1,27.9,7.66,46.8,44.1,85.3,355.8,Rainfed,Rabi,Basmati,Andhra Pradesh,6.95
540.8,26.5,22.9,33.3,4.65,66.1,102.7,24.4,181.1,Borewell,Kharif,Basmati,Punjab,3.83
1607.1,21.1,15.9,27.8,6.01,168.3,27.6,129.4,74.4,Borewell,Kharif,MTU1010,Punjab,11.71
1991.2,37.6,32.3,42.9,7.15,46.9,3.0,26.9,172.2,Canal,Kharif,IR64,West Bengal,7.1
505.3,22.1,15.1,31.6,7.34,119.1,6.1,112.9,127.7,Rainfed,Kharif,MTU1010,West Bengal,7.2
873.6,24.7,18.3,34.0,5.21,65.6,69.9,24.1,283.4,Borewell,Rabi,MTU1010,Andhra Pradesh,5.01
1040.4,36.0,32.3,44.6,4.67,84.8,107.1,131.0,8.5,Rainfed,Kharif,IR64,Tamil Nadu,0.77
589.9,28.7,24.6,35.1,7.31,8.1,67.7,80.5,352.1,Canal,Rabi,Basmati,Punjab,5.34
30.5,22.4,18.0,28.7,5.98,30.1,49.1,66.0,172.9,Canal,Rabi,Swarna,Andhra Pradesh,0.46
440.3,26.9,23.3,35.2,5.0,18.3,69.2,53.9,45.2,Rainfed,Kharif,IR64,West Bengal,2.47
563.9,22.1,17.6,29.7,4.8,152.0,80.5,110.0,307.1,Canal,Rabi,Basmati,Punjab,6.66
887.2,23.6,17.0,31.2,6.74,173.1,91.0,14.1,395.3,Canal,Kharif,Basmati,West Bengal,8.95
342.2,20.9,16.7,25.7,6.54,12.2,41.7,137.0,361.1,Canal,Kharif,MTU1010,Andhra Pradesh,6.24
1746.5,27.9,20.7,35.6,7.49,13.8,46.4,121.8,65.9,Rainfed,Kharif,IR64,Andhra Pradesh,7.6
1409.8,34.5,29.2,43.9,4.61,99.4,2.8,59.7,86.6,Rainfed,Kharif,MTU1010,West Bengal,4.84
170.4,30.5,25.9,35.1,7.54,90.7,78.0,156.4,395.1,Rainfed,Rabi,IR64,Punjab,1.17
1300.2,30.9,25.9,36.9,7.61,117.1,93.2,133.1,81.1,Rainfed,Kharif,Swarna,Punjab,7.7
1307.3,23.6,17.1,30.7,6.06,132.6,61.3,43.3,120.7,Canal,Rabi,IR64,Tamil Nadu,8.11
1912.4,26.2,20.6,34.3,4.77,143.5,45.2,142.0,249.1,Rainfed,Rabi,Swarna,Andhra Pradesh,8.39
6.0,35.2,32.2,39.8,7.81,26.8,40.0,15.8,116.5,Rainfed,Kharif,MTU1010,Andhra Pradesh,1.1
495.9,21.6,14.0,30.8,4.75,6.8,77.4,110.3,152.5,Canal,Kharif,IR64,Tamil Nadu,4.8
1855.6,35.4,32.1,39.7,6.57,160.0,39.7,21.0,296.5,Rainfed,Rabi,IR64,West Bengal,9.32
1864.3,28.7,21.0,37.9,6.23,84.5,71.9,156.1,237.3,Rainfed,Rabi,Swarna,Punjab,9.95
1441.2,35.1,31.9,39.2,7.42,174.8,111.2,8.0,324.1,Rainfed,Rabi,Swarna,West Bengal,9.39
1531.5,25.7,18.9,30.6,6.26,95.9,39.7,37.2,310.2,Canal,Kharif,IR64,Tamil Nadu,9.9
183.0,26.1,20.4,34.9,6.14,91.8,8.2,84.8,319.7,Canal,Rabi,IR64,West Bengal,0.22
1027.8,33.5,28.0,42.7,7.58,112.1,104.9,93.4,71.1,Rainfed,Kharif,Swarna,Andhra Pradesh,4.8
463.2,34.1,30.8,44.0,7.87,30.6,32.8,82.1,102.8,Rainfed,Rabi,IR64,West Bengal,2.62
362.4,24.1,19.9,28.8,6.42,45.7,118.6,118.4,73.0,Borewell,Kharif,MTU1010,Tamil Nadu,6.2
1620.6,37.5,30.6,44.7,6.09,163.0,100.8,0.2,49.1,Rainfed,Rabi,IR64,Andhra Pradesh,7.21
270.1,21.5,14.1,26.0,7.41,38.2,51.2,90.2,340.1,Canal,Rabi,IR64,West Bengal,4.91
937.3,21.2,15.6,26.2,7.41,41.9,75.4,98.4,1.5,Borewell,Rabi,MTU1010,Punjab,1.13
1877.2,30.7,26.0,35.8,5.62,91.8,33.3,33.5,251.0,Rainfed,Kharif,MTU1010,Andhra Pradesh,8.27
371.7,33.0,29.7,37.4,6.52,115.4,10.1,105.5,349.2,Canal,Kharif,MTU1010,Tamil Nadu,7.51
1956.0,37.3,30.9,46.7,5.04,0.2,63.1,104.6,67.0,Borewell,Rabi,Swarna,Andhra Pradesh,5.22
1988.6,27.3,22.9,32.0,6.72,82.2,51.0,84.8,372.7,Rainfed,Kharif,IR64,Punjab,10.46
1111.2,20.5,17.2,28.2,7.42,71.8,116.4,41.5,383.0,Rainfed,Rabi,MTU1010,Punjab,6.71
340.3,30.9,24.5,38.6,5.16,155.8,71.7,66.7,232.3,Canal,Kharif,IR64,Punjab,6.45
632.2,25.2,19.8,30.4,5.63,151.1,89.7,43.6,266.9,Canal,Kharif,Basmati,Tamil Nadu,7.7
849.0,27.8,24.7,37.8,6.07,163.1,16.2,123.2,74.7,Borewell,Rabi,IR64,Andhra Pradesh,7.88
618.6,28.8,25.2,34.9,7.46,151.6,86.8,99.0,393.7,Rainfed,Kharif,MTU1010,Tamil Nadu,8.58
561.3,21.2,14.7,30.6,7.06,141.6,6.8,24.2,295.8,Borewell,Kharif,MTU1010,Punjab,6.1
1944.5,28.7,25.4,38.4,5.61,154.6,73.6,90.8,206.5,Borewell,Rabi,MTU1010,Tamil Nadu,10.92
306.7,27.7,20.3,37.4,5.35,31.5,100.6,144.5,200.4,Rainfed,Kharif,MTU1010,West Bengal,4.51
1466.7,32.8,28.3,41.3,6.93,61.4,58.0,133.2,247.2,Rainfed,Kharif,Basmati,Tamil Nadu,7.41
0.8,31.6,28.2,37.1,6.18,123.1,25.8,142.6,74.5,Borewell,Kharif,Swarna,Punjab,0.28
1192.4,23.3,16.5,28.1,6.58,166.2,53.2,146.7,238.8,Borewell,Kharif,Basmati,Tamil Nadu,10.74
1831.9,23.7,18.1,31.1,6.77,120.0,100.9,30.1,28.0,Rainfed,Kharif,MTU1010,Andhra Pradesh,0.15
575.9,24.5,20.0,30.7,6.46,37.4,85.7,115.1,241.9,Rainfed,Kharif,MTU1010,Punjab,6.03
371.1,23.2,18.2,32.2,6.65,170.0,72.7,103.1,229.9,Canal,Kharif,Swarna,Tamil Nadu,7.99
1303.4,31.8,28.7,40.3,7.61,136.9,83.3,5.3,143.0,Rainfed,Rabi,MTU1010,Tamil Nadu,3.95
1425.2,37.9,31.6,43.6,7.54,129.0,100.1,124.5,36.1,Rainfed,Kharif,Swarna,Andhra Pradesh,0.09
1376.1,31.7,26.9,35.8,5.02,137.3,18.2,33.2,220.1,Rainfed,Rabi,Swarna,Punjab,6.15
638.6,30.9,24.4,36.3,6.55,118.6,101.0,146.7,175.0,Rainfed,Kharif,Swarna,West Bengal,8.08
504.4,27.4,21.2,34.8,6.04,4.0,96.8,133.6,125.0,Rainfed,Kharif,Basmati,West Bengal,5.21
1911.8,25.6,19.4,30.1,5.5,45.7,57.3,123.0,171.2,Canal,Kharif,Swarna,Andhra Pradesh,8.36
1846.6,36.4,29.4,44.3,6.71,172.2,48.3,111.5,24.4,Canal,Rabi,Basmati,Andhra Pradesh,0.91
914.6,37.4,31.3,45.5,6.29,51.9,111.9,75.2,34.1,Canal,Rabi,IR64,Andhra Pradesh,0.33
1692.4,28.9,23.8,34.0,7.21,138.9,98.3,127.7,57.7,Rainfed,Rabi,MTU1010,West Bengal,10.68
904.6,25.2,20.3,32.8,4.83,76.4,118.6,131.1,221.4,Canal,Kharif,IR64,West Bengal,7.55
848.8,33.9,30.3,41.5,5.56,163.4,77.0,15.8,113.2,Borewell,Kharif,MTU1010,Tamil Nadu,6.11
313.5,22.4,15.5,29.3,4.59,100.4,3.8,53.0,94.0,Canal,Rabi,IR64,Andhra Pradesh,3.44
852.8,33.8,27.0,43.5,7.11,113.7,18.5,50.7,252.2,Borewell,Kharif,Basmati,Punjab,5.88
1074.8,34.7,30.5,39.4,7.69,43.1,98.4,19.9,238.7,Rainfed,Kharif,Basmati,Punjab,5.75
45.0,22.2,14.9,28.7,6.56,10.4,76.7,156.1,135.3,Borewell,Kharif,Basmati,Tamil Nadu,1.0
888.2,37.6,31.6,46.9,6.66,136.2,23.8,93.4,374.9,Canal,Kharif,Swarna,Tamil Nadu,7.08
1562.7,37.7,32.3,44.1,4.66,12.2,1.4,94.4,159.3,Canal,Kharif,Swarna,West Bengal,4.59
1360.1,36.9,33.8,43.4,6.26,129.9,31.5,61.2,75.8,Rainfed,Kharif,MTU1010,West Bengal,6.33
1270.3,28.9,24.0,36.9,6.34,100.0,16.5,123.0,355.5,Canal,Rabi,MTU1010,Punjab,8.89
1819.1,24.4,18.2,32.4,4.64,147.6,105.1,76.1,280.9,Rainfed,Rabi,Basmati,West Bengal,8.01
36.1,30.5,27.0,34.6,7.24,37.0,105.9,118.8,299.6,Rainfed,Kharif,Swarna,West Bengal,0.08
1114.1,27.6,22.3,34.3,5.47,97.5,101.1,140.5,339.6,Canal,Rabi,Basmati,Tamil Nadu,8.06
1574.7,23.7,15.7,29.7,7.03,110.6,11.4,105.1,318.5,Canal,Kharif,Swarna,Andhra Pradesh,10.49
1082.7,27.6,21.0,35.4,5.91,13.4,16.2,99.7,339.1,Canal,Rabi,Basmati,Punjab,6.44
647.8,32.0,26.2,39.3,7.98,133.0,16.3,125.9,91.1,Canal,Rabi,Basmati,Tamil Nadu,5.39
272.5,21.3,15.6,29.2,5.24,70.0,31.0,80.5,246.3,Borewell,Rabi,IR64,Tamil Nadu,3.37
1775.1,26.0,22.8,33.9,4.7,23.2,8.7,129.9,270.3,Borewell,Kharif,MTU1010,Tamil Nadu,6.7
941.5,20.3,12.5,25.8,7.93,69.7,117.8,14.8,117.1,Borewell,Rabi,Basmati,Punjab,5.64
1756.2,33.5,25.9,39.0,5.35,17.7,102.6,38.7,397.7,Borewell,Kharif,Swarna,Andhra Pradesh,6.69
1171.7,31.5,25.1,37.8,6.72,159.8,8.3,147.9,322.9,Canal,Rabi,Swarna,Andhra Pradesh,10.44
1348.4,21.1,17.6,26.6,5.81,82.2,17.2,27.4,365.9,Rainfed,Kharif,IR64,Tamil Nadu,7.64
1608.5,37.4,33.3,45.5,6.74,24.8,31.5,72.5,60.8,Rainfed,Kharif,Basmati,West Bengal,5.39
1318.3,20.4,16.5,28.0,6.59,45.4,93.0,76.9,15.1,Borewell,Rabi,Swarna,West Bengal,0.59
796.1,30.6,25.0,35.9,6.98,130.4,85.7,66.8,11.4,Rainfed,Rabi,Basmati,Tamil Nadu,1.0
1027.3,34.0,29.9,43.3,4.56,141.5,75.7,138.7,346.7,Borewell,Kharif,Swarna,Andhra Pradesh,5.74
1606.1,34.2,27.7,40.9,7.43,7.4,109.5,120.0,218.6,Rainfed,Kharif,Swarna,Tamil Nadu,6.65
747.3,20.6,14.9,25.4,6.18,10.8,4.4,129.6,123.1,Rainfed,Rabi,Swarna,Punjab,5.11
776.2,36.3,33.2,41.6,6.32,165.1,19.4,158.6,322.2,Rainfed,Kharif,Swarna,Andhra Pradesh,7.14
191.4,36.5,29.8,43.8,5.94,59.6,22.8,156.0,257.6,Canal,Rabi,MTU1010,West Bengal,0.29
1829.2,30.1,26.2,36.1,7.96,34.8,7.2,142.7,247.7,Rainfed,Rabi,Swarna,Andhra Pradesh,6.48
182.1,28.7,21.6,37.8,7.31,22.2,74.2,90.5,319.0,Borewell,Rabi,IR64,Punjab,0.31
1296.4,20.8,16.0,27.8,5.59,85.7,25.2,48.2,187.7,Borewell,Rabi,MTU1010,Punjab,7.14
826.4,30.1,25.4,39.6,7.24,138.8,57.9,115.8,64.7,Canal,Kharif,Basmati,Tamil Nadu,8.84
811.2,27.4,24.3,32.0,6.03,93.8,82.3,151.9,367.0,Canal,Kharif,Swarna,Tamil Nadu,9.36
1359.1,33.9,26.0,41.9,7.55,3.7,71.4,158.4,346.1,Borewell,Kharif,Swarna,Punjab,5.02
134.2,27.3,21.2,36.6,4.61,87.1,34.8,98.1,99.5,Borewell,Kharif,Swarna,Tamil Nadu,0.8
1187.4,32.3,27.2,38.1,5.74,56.1,49.7,112.1,131.5,Rainfed,Kharif,IR64,Andhra Pradesh,8.09
1544.1,21.8,18.3,26.6,6.0,122.9,40.8,44.6,328.1,Borewell,Kharif,IR64,Punjab,9.7
1656.4,22.4,15.9,29.1,7.1,94.2,102.3,32.3,388.9,Rainfed,Rabi,MTU1010,Punjab,9.18
341.1,22.5,18.1,32.3,5.14,173.8,50.4,102.2,310.2,Borewell,Kharif,IR64,West Bengal,5.52
1794.8,20.8,12.9,28.6,5.5,107.7,7.4,36.0,20.9,Rainfed,Rabi,Basmati,Andhra Pradesh,0.85
1312.3,29.7,22.0,37.6,7.03,113.8,74.3,63.3,163.3,Rainfed,Rabi,MTU1010,Andhra Pradesh,8.02
1763.7,34.3,27.6,42.3,4.77,93.6,23.7,78.8,310.4,Canal,Kharif,MTU1010,Tamil Nadu,6.2
970.6,31.0,23.1,35.2,5.2,56.0,40.6,149.2,186.4,Borewell,Kharif,IR64,West Bengal,5.84
1084.1,30.3,26.8,37.0,7.14,113.5,39.3,156.4,270.4,Rainfed,Kharif,IR64,Punjab,9.25
1838.1,32.3,27.9,36.7,7.56,59.9,8.7,39.5,14.5,Rainfed,Kharif,Basmati,Andhra Pradesh,0.65
1799.8,26.1,21.8,32.0,7.05,129.1,114.1,21.1,84.7,Canal,Kharif,MTU1010,Punjab,10.99
896.3,26.5,23.2,35.4,6.34,42.6,65.6,36.0,303.6,Borewell,Rabi,Swarna,West Bengal,5.84
548.8,25.7,17.8,33.6,4.85,66.2,18.7,83.0,77.0,Canal,Kharif,IR64,Tamil Nadu,4.52
786.3,32.8,29.5,42.8,7.4,105.1,66.7,125.3,388.5,Canal,Rabi,IR64,Andhra Pradesh,6.81
775.5,22.9,15.6,27.9,4.93,113.1,54.2,83.5,146.7,Rainfed,Kharif,MTU1010,Punjab,5.2
573.7,20.2,13.4,26.6,5.85,120.4,41.4,149.3,77.7,Canal,Kharif,Swarna,Punjab,7.66
537.2,30.7,25.9,39.6,4.68,126.1,56.7,102.0,77.7,Rainfed,Rabi,Swarna,Punjab,4.91
1722.1,37.0,33.9,42.3,6.98,57.3,80.4,77.4,70.0,Rainfed,Kharif,MTU1010,West Bengal,6.88
139.7,31.0,27.9,35.9,6.26,160.7,23.9,123.2,139.0,Rainfed,Kharif,MTU1010,Tamil Nadu,1.01
1355.2,34.1,30.1,40.7,7.68,5.4,64.5,152.6,232.6,Rainfed,Rabi,Swarna,Punjab,4.65
345.6,32.1,26.6,38.4,4.99,33.9,97.6,53.3,353.3,Rainfed,Rabi,MTU1010,Punjab,3.69
689.0,29.0,23.7,38.8,7.37,12.6,26.7,44.0,373.4,Borewell,Kharif,IR64,Punjab,4.67
123.1,32.9,27.0,39.7,6.29,120.9,61.9,34.1,239.9,Borewell,Rabi,MTU1010,Punjab,0.68
539.9,34.8,28.0,44.0,5.78,49.3,115.9,85.7,253.1,Rainfed,Rabi,MTU1010,Tamil Nadu,4.57
1536.8,24.0,19.2,33.4,6.75,35.8,96.1,74.9,208.4,Borewell,Kharif,Basmati,Andhra Pradesh,8.66
1770.0,26.1,22.2,31.0,7.27,86.5,71.2,39.6,134.7,Borewell,Kharif,IR64,Andhra Pradesh,9.13
443.1,24.0,17.0,32.3,6.04,111.4,89.9,115.5,213.6,Rainfed,Rabi,MTU1010,Andhra Pradesh,6.57
927.1,28.1,23.5,33.8,5.31,111.5,63.1,47.6,66.2,Canal,Kharif,IR64,West Bengal,6.03
940.6,35.9,31.5,40.5,7.71,100.3,118.4,121.0,129.1,Rainfed,Kharif,MTU1010,Punjab,5.36
1747.2,26.2,19.4,35.5,5.6,178.6,20.3,134.2,79.8,Canal,Kharif,Swarna,Punjab,11.53
1525.6,26.7,19.1,32.5,7.99,154.8,86.3,138.6,335.9,Rainfed,Kharif,Basmati,Punjab,8.86
1026.2,35.5,27.9,41.6,7.19,43.0,0.7,23.4,65.2,Borewell,Kharif,MTU1010,Andhra Pradesh,4.11
1341.5,29.3,25.6,35.2,6.91,136.6,15.1,49.0,298.8,Borewell,Rabi,MTU1010,Punjab,8.34
1694.7,29.6,24.1,34.8,4.54,102.5,86.6,83.9,26.6,Rainfed,Kharif,Basmati,Andhra Pradesh,0.55
19.1,35.5,32.0,42.1,6.07,12.7,91.1,135.3,263.9,Rainfed,Kharif,Basmati,Tamil Nadu,0.36
805.8,28.8,21.0,35.4,6.26,8.9,4.7,64.2,306.2,Rainfed,Rabi,MTU1010,Andhra Pradesh,4.62
1814.5,32.3,28.2,38.7,5.82,143.9,40.1,105.6,40.2,Rainfed,Kharif,MTU1010,West Bengal,10.13
1480.6,21.5,17.6,31.0,5.02,98.1,14.2,72.7,308.8,Rainfed,Kharif,Swarna,Andhra Pradesh,6.41
1085.7,23.2,15.8,29.3,5.79,102.8,106.8,4.7,234.4,Rainfed,Kharif,IR64,Andhra Pradesh,7.26
1059.3,27.3,19.4,31.5,4.76,60.5,54.5,50.6,274.5,Borewell,Kharif,MTU1010,Punjab,5.15
695.5,28.9,22.4,34.0,5.52,167.5,53.1,121.1,289.3,Borewell,Kharif,Swarna,Andhra Pradesh,8.75
1041.0,37.4,33.8,45.7,4.79,128.4,98.9,116.8,65.3,Rainfed,Kharif,Basmati,Andhra Pradesh,5.22
1310.8,37.5,32.0,45.0,7.13,167.0,83.4,141.4,319.2,Rainfed,Rabi,Swarna,Punjab,8.58
836.7,35.3,28.2,45.0,6.85,17.9,110.7,94.9,312.7,Rainfed,Rabi,MTU1010,Tamil Nadu,4.8
1428.3,25.7,19.8,33.8,7.79,105.1,112.6,122.6,258.7,Canal,Rabi,Swarna,West Bengal,8.31
1722.5,37.4,33.7,42.5,5.83,114.8,37.6,66.4,201.9,Rainfed,Kharif,Basmati,Andhra Pradesh,7.56
309.4,32.4,28.5,37.1,7.25,22.7,77.8,56.0,340.0,Borewell,Kharif,Swarna,West Bengal,4.58
903.1,27.1,19.8,34.2,6.56,62.3,65.0,54.4,352.3,Rainfed,Rabi,IR64,Andhra Pradesh,5.22
816.0,32.6,27.0,40.6,6.76,38.7,71.5,25.4,133.9,Rainfed,Kharif,IR64,Punjab,4.73
1374.9,20.3,13.8,25.3,6.42,177.2,75.0,70.0,213.2,Rainfed,Kharif,Basmati,West Bengal,10.25
499.7,22.6,17.8,30.2,7.23,97.8,7.2,129.7,179.9,Canal,Kharif,IR64,Tamil Nadu,6.67
1280.5,34.9,29.3,44.1,4.65,56.7,107.4,1.9,170.1,Canal,Kharif,IR64,Andhra Pradesh,5.39
1755.0,31.6,23.7,40.0,4.78,119.6,16.8,92.0,331.1,Rainfed,Rabi,Swarna,Andhra Pradesh,7.07
836.3,26.6,21.9,34.5,4.84,118.7,50.9,27.7,265.4,Borewell,Kharif,IR64,Andhra Pradesh,5.56
1822.0,29.0,22.6,37.7,5.51,62.5,35.0,119.1,189.6,Rainfed,Rabi,MTU1010,Tamil Nadu,9.51
1986.3,36.3,32.4,40.9,6.57,178.9,66.4,22.4,315.4,Rainfed,Kharif,MTU1010,Punjab,9.22
212.2,31.4,27.8,36.6,6.76,145.6,115.4,26.2,377.2,Canal,Kharif,IR64,Andhra Pradesh,0.51
466.1,27.2,20.2,31.4,6.99,72.1,49.5,6.8,163.1,Canal,Kharif,MTU1010,Andhra Pradesh,5.61
1900.8,22.2,14.9,27.0,5.48,118.8,72.4,70.8,54.2,Rainfed,Kharif,IR64,Punjab,7.46
1916.7,25.3,18.9,34.8,6.78,127.9,16.9,103.6,367.9,Canal,Kharif,Basmati,Tamil Nadu,12.04
195.4,37.6,33.8,42.9,4.91,31.3,55.6,46.2,382.9,Borewell,Kharif,MTU1010,Tamil Nadu,0.03
30.0,27.9,23.7,35.8,4.53,158.1,109.9,6.6,163.6,Canal,Kharif,MTU1010,Punjab,0.95
322.2,28.5,20.9,36.6,6.93,148.7,111.9,149.2,259.4,Borewell,Rabi,MTU1010,Andhra Pradesh,8.36
1992.0,29.0,24.5,36.8,7.0,136.0,65.6,137.7,36.2,Borewell,Kharif,Basmati,Andhra Pradesh,1.07
360.0,35.9,28.8,43.2,6.68,40.1,92.2,74.1,18.6,Canal,Rabi,Swarna,Tamil Nadu,0.31
1005.1,30.9,26.4,37.8,5.41,24.5,0.4,131.7,37.8,Canal,Kharif,IR64,Tamil Nadu,1.07
1696.8,32.5,24.8,39.0,7.75,32.5,63.8,128.2,309.8,Canal,Rabi,Swarna,West Bengal,6.76
40.8,27.0,19.4,36.5,7.56,16.7,87.9,89.9,183.6,Borewell,Kharif,Basmati,Andhra Pradesh,0.22
1209.0,20.5,17.3,24.6,6.3,169.3,39.6,84.3,262.2,Borewell,Kharif,MTU1010,Punjab,9.87
554.1,36.8,29.9,41.1,7.96,153.3,108.1,104.2,221.8,Canal,Kharif,MTU1010,Tamil Nadu,5.14
1724.7,37.1,33.2,44.0,5.55,16.3,93.6,115.5,77.5,Borewell,Rabi,Basmati,Tamil Nadu,7.12
566.9,37.1,33.0,43.1,6.22,122.0,92.4,131.3,325.7,Rainfed,Kharif,MTU1010,Punjab,6.55
1373.5,37.0,31.7,43.4,7.75,44.2,2.5,91.9,85.7,Canal,Rabi,Swarna,Tamil Nadu,4.99
1348.4,34.7,28.8,44.7,6.12,3.1,22.1,119.4,72.9,Borewell,Rabi,Basmati,Andhra Pradesh,5.49
443.0,32.3,27.7,41.0,6.15,52.6,85.6,29.7,247.1,Rainfed,Kharif,IR64,Tamil Nadu,3.8
69.6,35.2,29.3,44.5,4.78,79.2,67.4,119.4,347.7,Canal,Kharif,IR64,West Bengal,0.05
818.5,30.8,27.0,37.0,5.24,3.6,69.4,9.3,346.5,Canal,Kharif,Swarna,West Bengal,3.78
578.4,22.4,19.3,27.9,5.05,58.3,1.8,105.4,175.4,Rainfed,Rabi,IR64,Tamil Nadu,3.14
1618.0,27.0,21.2,35.6,6.48,126.1,53.0,114.0,274.2,Rainfed,Kharif,IR64,Andhra Pradesh,10.3
1600.7,37.5,31.9,46.3,5.61,41.1,94.4,154.8,330.1,Canal,Rabi,Basmati,Punjab,8.23
914.0,26.3,19.9,33.6,4.77,87.3,79.6,67.5,86.5,Canal,Kharif,MTU1010,West Bengal,6.71
1213.0,35.6,29.4,45.0,6.28,159.8,68.7,18.2,158.0,Canal,Kharif,MTU1010,Andhra Pradesh,7.13
1208.5,21.7,14.2,31.5,6.84,5.1,83.6,53.5,253.4,Rainfed,Rabi,MTU1010,Tamil Nadu,6.03
1654.3,26.0,20.7,32.8,7.08,141.4,102.1,67.1,335.8,Canal,Kharif,Swarna,West Bengal,12.27
850.0,26.3,23.3,31.7,7.43,69.1,101.9,123.2,134.4,Rainfed,Kharif,MTU1010,Punjab,7.51
550.9,20.9,14.8,28.0,6.19,97.4,54.7,29.8,248.5,Borewell,Kharif,Basmati,Andhra Pradesh,5.24
530.1,22.1,15.8,32.1,5.87,41.6,36.9,27.2,23.4,Rainfed,Kharif,Swarna,Andhra Pradesh,0.16
1072.4,23.5,17.9,29.2,6.89,104.2,44.0,35.2,373.0,Canal,Kharif,Basmati,Tamil Nadu,7.68
898.3,35.1,28.6,42.8,4.55,131.5,62.6,36.9,358.4,Canal,Rabi,Basmati,Andhra Pradesh,5.05
880.2,21.1,16.5,29.3,6.72,36.3,10.7,147.8,368.9,Rainfed,Rabi,Swarna,Andhra Pradesh,6.62
182.3,25.4,21.6,30.7,5.92,61.8,70.9,25.7,387.3,Canal,Rabi,MTU1010,Punjab,0.56
1437.2,20.2,13.9,27.7,6.09,102.1,54.4,66.1,338.3,Rainfed,Kharif,IR64,Tamil Nadu,8.98
427.5,32.5,28.3,38.4,5.54,75.0,91.1,64.5,84.4,Rainfed,Kharif,IR64,West Bengal,5.53
393.9,31.2,25.9,40.3,4.95,52.8,32.9,20.4,232.5,Rainfed,Kharif,IR64,Punjab,2.68
825.5,31.6,26.2,39.9,5.9,81.3,8.0,17.4,71.9,Rainfed,Kharif,Swarna,West Bengal,4.7
455.6,26.7,21.4,35.7,5.58,52.3,107.3,145.6,8.2,Canal,Rabi,IR64,West Bengal,0.17
1167.7,23.7,17.8,28.9,7.86,54.3,8.2,133.8,57.3,Borewell,Rabi,MTU1010,Andhra Pradesh,5.11
742.9,33.0,29.8,37.2,7.8,109.9,111.3,149.3,336.7,Canal,Rabi,Basmati,Tamil Nadu,6.98
897.8,34.6,26.7,43.7,6.75,85.9,59.7,50.7,297.5,Canal,Rabi,MTU1010,West Bengal,4.65
1074.3,22.5,15.9,28.8,7.66,121.9,6.8,84.2,303.9,Rainfed,Rabi,Swarna,Andhra Pradesh,5.56
407.1,28.8,23.6,33.8,7.13,150.7,15.1,40.9,162.4,Rainfed,Kharif,Basmati,Tamil Nadu,5.14
311.5,24.5,20.5,29.0,5.71,169.7,64.0,62.7,10.7,Canal,Kharif,Basmati,Andhra Pradesh,1.17
1760.8,23.0,19.6,30.1,6.61,27.2,1.9,127.1,127.1,Rainfed,Rabi,Basmati,Tamil Nadu,7.13
867.4,33.2,26.9,38.1,5.27,112.7,109.8,76.2,182.1,Canal,Kharif,IR64,Tamil Nadu,6.86
824.2,29.7,25.1,37.1,6.91,104.8,95.6,17.5,143.2,Borewell,Kharif,IR64,Andhra Pradesh,6.45
71.2,23.9,19.7,32.3,4.66,156.1,60.5,0.5,200.5,Rainfed,Kharif,Swarna,Andhra Pradesh,0.59
996.0,25.6,20.7,32.8,7.41,161.3,111.1,37.8,244.9,Canal,Kharif,IR64,West Bengal,9.8
1108.3,37.4,31.4,46.8,6.54,136.9,31.2,29.3,47.2,Borewell,Kharif,Basmati,Tamil Nadu,5.97
1117.7,35.3,28.9,40.2,4.7,107.2,102.4,127.1,363.1,Canal,Kharif,Basmati,Tamil Nadu,6.25
1414.1,35.8,29.6,42.8,7.55,35.9,96.6,106.7,224.0,Rainfed,Kharif,Basmati,West Bengal,5.09
355.0,28.3,21.0,33.3,7.57,49.8,69.8,134.1,342.5,Canal,Kharif,Swarna,Tamil Nadu,5.01
504.4,31.2,27.1,40.5,7.48,108.5,38.3,67.0,189.8,Borewell,Kharif,Swarna,Tamil Nadu,5.11
1621.5,26.8,20.6,36.4,7.21,25.1,67.0,93.4,292.5,Canal,Kharif,IR64,Punjab,9.38
